Date,Open,High,Low,Close,Adj Close,Volume
Apr 24 2017,144.96,145.67,144.34,145.47,145.47,14407200.0
Apr 21 2017,143.90,144.17,142.27,143.68,143.68,12382000.0
Apr 20 2017,142.95,144.25,142.69,143.80,143.80,15968200.0
Apr 19 2017,141.35,143.04,141.27,142.27,142.27,15563900.0
Apr 18 2017,141.27,141.91,140.61,140.96,140.96,14807500.0
Apr 17 2017,139.76,141.55,139.75,141.42,141.42,11519700.0
Apr 13 2017,139.62,140.58,139.33,139.39,139.39,10965600.0
Apr 12 2017,139.72,140.40,139.44,139.58,139.58,11612500.0
Apr 11 2017,140.80,141.03,138.81,139.92,139.92,16638100.0
Apr 10 2017,141.00,141.43,140.63,141.04,141.04,9039400.0
Apr 07 2017,141.20,141.55,140.24,140.78,140.78,11818300.0
Apr 06 2017,142.11,142.22,140.91,141.17,141.17,15103400.0
Apr 05 2017,142.26,143.44,141.29,141.85,141.85,17158100.0
Apr 04 2017,141.86,142.09,141.27,141.73,141.73,12948600.0
Apr 03 2017,141.93,142.47,140.82,142.28,142.28,13564000.0
Mar 31 2017,142.31,142.63,141.89,142.05,142.05,11478300.0
Mar 30 2017,142.40,142.95,141.85,142.41,142.41,12404000.0
Mar 29 2017,141.99,142.86,141.43,142.65,142.65,16527600.0
Mar 28 2017,140.36,141.95,140.01,141.76,141.76,14679400.0
Mar 27 2017,139.05,140.65,138.77,140.32,140.32,12800500.0
Mar 24 2017,140.08,141.02,139.76,140.34,140.34,16664700.0
Mar 23 2017,139.48,140.39,139.09,139.53,139.53,13022800.0
Mar 22 2017,137.93,139.79,137.60,139.59,139.59,17055400.0
Mar 21 2017,141.15,142.31,138.40,138.51,138.51,29894800.0
Mar 20 2017,139.71,140.19,139.25,139.94,139.94,12099500.0
Mar 17 2017,140.34,140.34,139.70,139.84,139.84,20592800.0
Mar 16 2017,140.20,140.25,139.73,139.99,139.99,13612900.0
Mar 15 2017,139.29,140.10,138.49,139.72,139.72,19344800.0
Mar 14 2017,139.46,139.46,138.52,139.32,139.32,12944000.0
Mar 13 2017,138.71,139.68,138.67,139.60,139.60,10955500.0
Mar 10 2017,138.91,139.49,138.22,138.79,138.79,16314100.0
Mar 09 2017,137.72,138.57,137.40,138.24,138.24,15535300.0
Mar 08 2017,137.15,137.99,137.05,137.72,137.72,10184500.0
Mar 07 2017,137.03,138.37,136.99,137.30,137.30,13527100.0
Mar 06 2017,136.88,137.83,136.51,137.42,137.42,12748200.0
Mar 03 2017,136.63,137.33,136.08,137.17,137.17,11160600.0
Mar 02 2017,137.09,137.82,136.31,136.76,136.76,12294800.0
Mar 01 2017,136.47,137.48,136.30,137.42,137.42,16257000.0
Feb 28 2017,136.79,136.81,134.75,135.54,135.54,16112100.0
Feb 27 2017,135.26,137.18,135.02,136.41,136.41,14306700.0
Feb 24 2017,134.16,135.62,134.16,135.44,135.44,12625700.0
Feb 23 2017,135.89,136.12,134.33,135.36,135.36,18422500.0
Feb 22 2017,133.60,136.79,133.46,136.12,136.12,27360100.0
Feb 21 2017,133.50,133.91,132.90,133.72,133.72,14759100.0
Feb 17 2017,133.50,134.09,133.17,133.53,133.53,12276500.0
Feb 16 2017,133.07,133.87,133.02,133.84,133.84,12831100.0
Feb 15 2017,133.45,133.70,132.66,133.44,133.44,13226500.0
